Files,labels,Frequency,Audio_length,zcr_mean,sp_cen_mean,sp_rf_mean,mfcc_mean,spec_bw_mean,rmse_mean,chroma_stft_mean,Chromagram,MelSpectrohram,Amplitude_db
AUD-20190715-WA0206.wav,4,22050.0,2.14,0.12781077641069155,1672.7608075170442,3311.1351751512098,-16.040653985973897,1668.6406991788608,0.009540198370814323,0.5000622668949398,0.27766173899804525,0.04782808552570751,-40.060211181640625
AUD-20190715-WA0208.wav,4,22050.0,1.26,0.17324055379290454,2316.2434036950185,4620.438121448864,-13.138447038050952,2257.285758045389,0.07792739570140839,0.4203166046629775,0.26220782115784935,3.2341880004624235,-24.280900955200195
AUD-20190715-WA0209.wav,4,22050.0,1.16,0.05181935686028749,785.3368173497745,1361.97509765625,-8.132722347367308,856.1041534193739,0.03952792286872864,0.3905806487812624,0.2755691720359041,0.5398106121971548,-34.72336196899414
Audio 4.wav,4,22050.0,1.6,0.06831663497289472,1108.5805424957146,1890.0847061820652,-19.811588187476573,1197.120677715529,0.019119761884212494,0.3950279375895101,0.27343554681264026,0.3100026984990048,-37.80510711669922
Audio 6.wav,4,22050.0,1.68,0.16263480822769413,2197.810596829426,4101.190269156678,-15.821002927247168,1941.0010521544646,0.02036879025399685,0.45097019827779955,0.2711195419784055,0.20411003236549868,-35.08076858520508
Audio 2.wav,4,22050.0,1.48,0.06112867094240034,1319.76958182311,2250.556182861328,-19.948262546380143,1258.9150143336087,0.02532033994793892,0.28172604233373527,0.23753878941840811,0.20465541060863146,-36.32870864868164
Audio 3.wav,4,22050.0,1.7,0.12081307762166782,2070.249388519175,4258.481907200169,-18.274471477565577,2081.242590240734,0.011792226694524288,0.36255452778413844,0.2686108315614168,0.0883666597232389,-37.334632873535156
AUD-20190715-WA0207.wav,4,22050.0,1.6,0.0681179575965714,1469.0131994598,3088.4542713994565,-14.397683937764008,1545.173133594282,0.01807032898068428,0.3989651744691804,0.27212542116903615,0.12130336507962447,-35.10548782348633
Audio 1.wav,4,22050.0,3.96,0.08848300122606594,1540.3627962497235,2787.4794407894738,-14.446628890453376,1500.2496111853877,0.02397589012980461,0.5061888467539534,0.2646239222479705,0.2277960657541957,-28.597492218017578
Audio 7.wav,4,22050.0,2.68,0.11646654360086033,2121.162141330602,4674.468573208513,-19.84549590699215,2155.1375790071183,0.018782783299684525,0.396077956338735,0.26620261852818555,0.26253164128707607,-35.52790832519531
Audio 8.wav,4,22050.0,1.1,0.20460178453403832,2416.1633491958496,4261.555480957031,-14.956075220594865,2027.8858264618987,0.10835466533899307,0.41643940938114216,0.2700447195787113,5.05285742135212,-22.777965545654297
audio1 (1).wav,4,22050.0,6.83,0.009632759353741497,191.33307397102865,366.2104409427966,-16.9586660932942,191.10580617125132,0.06387033313512802,0.18076176451050283,0.1365661857215411,6.80201010006577,-28.92255401611328
audio14.wav,4,22050.0,1.98,0.10185270109144272,1906.3821284715546,4135.376544331395,-5.070236228621626,1878.346223184272,0.04964698851108551,0.4823699578409642,0.2795973226670847,0.7306218492892839,-21.23319435119629
Audio 9.wav,4,22050.0,1.68,0.16263480822769413,2197.810596829426,4101.190269156678,-15.821002927247168,1941.0010521544646,0.02036879025399685,0.45097019827779955,0.2711195419784055,0.20411003236549868,-35.08076858520508
audio1.wav,4,22050.0,2.48,0.07226188085370529,1498.219017166886,2898.228269202687,-9.129158414974535,1371.1863732046543,0.07957345247268677,0.3734915014874168,0.2711195858203881,1.6813550680947678,-21.289518356323242
audio12.wav,4,22050.0,1.98,0.3121514126360062,3707.459422320078,5327.589877816134,-37.18663097511285,1595.5739446971647,0.00803836528211832,0.4210011075659258,0.27440155367010916,0.01668098183453273,-43.04553985595703
audio11.wav,4,22050.0,1.98,0.3121514126360062,3707.459422320078,5327.589877816134,-37.18663097511285,1595.5739446971647,0.00803836528211832,0.4210011075659258,0.27440155367010916,0.01668098183453273,-43.04553985595703
audio4.wav,4,22050.0,1.98,0.13618908292950535,2310.876821985751,4350.583382539971,-22.529561535327467,1934.8548327352773,0.03258924558758736,0.3147187795114473,0.26997486372230334,0.6631255705998644,-29.67465591430664
audio3 (1).wav,4,22050.0,5.38,0.011574054546528205,276.6897013766239,572.3933778960129,-15.408868631119743,286.3514202555524,0.09778416901826859,0.19003340795816817,0.15910224089354022,13.830491575050372,-24.8297176361084
audio2.wav,4,22050.0,2.93,0.029544890873015872,625.7671072751386,1191.3626122662401,-22.048469085077752,778.9449503862721,0.012557380832731724,0.2049991376531279,0.20807847464972104,0.12250640757487877,-35.382110595703125
audio5.wav,4,22050.0,1.19,0.1758341874501765,2912.178108627098,5319.73642202524,-14.476209520711826,2336.0429082780643,0.03320884332060814,0.33553834129520044,0.2773303261555042,0.42935768415287057,-24.826120376586914
Copy of audio1.wav,4,22050.0,2.48,0.07226188085370529,1498.219017166886,2898.228269202687,-9.129158414974535,1371.1863732046543,0.07957345247268677,0.3734915014874168,0.2711195858203881,1.6813550680947678,-21.289518356323242
audio7.wav,4,22050.0,1.98,0.08105513394898052,1538.3054193085845,2936.277593568314,-14.215102431253944,1425.5534295515151,0.03547406569123268,0.35159088961060203,0.2709840725376517,0.8746485796138401,-31.316680908203125
Copy of audio10.wav,4,22050.0,1.98,0.06221998719941483,1111.252366789727,1938.7394394985465,-11.203872030037438,865.5771792548246,0.04887052997946739,0.45350405973705626,0.2760770799671324,1.5843834810086037,-34.24074935913086
audio8.wav,4,22050.0,1.98,0.09312425710889641,1556.0973008538365,2964.9468000545057,-9.56914333839843,1477.8046975336551,0.06781665980815887,0.3371062206303328,0.2754156356505094,2.66081249812919,-25.851970672607422
audio6.wav,4,22050.0,1.98,0.1519155161378806,2684.6487248904455,4953.1374909156975,-22.723905974599493,2091.6316295429406,0.031148236244916916,0.317863187488936,0.264292555795252,0.559815953595344,-27.864072799682617
Copy of audio11.wav,4,22050.0,1.98,0.3121514126360062,3707.459422320078,5327.589877816134,-37.18663097511285,1595.5739446971647,0.00803836528211832,0.4210011075659258,0.27440155367010916,0.01668098183453273,-43.04553985595703
Copy of audio13.wav,4,22050.0,2.48,0.15535259988652378,2044.8852035071939,3953.355222327687,-6.292407327441495,1798.8885495140732,0.040332067757844925,0.4226167501591593,0.2795332647297837,0.36063121083844646,-21.77936363220215
Copy of audio12.wav,4,22050.0,1.98,0.3121514126360062,3707.459422320078,5327.589877816134,-37.18663097511285,1595.5739446971647,0.00803836528211832,0.4210011075659258,0.27440155367010916,0.01668098183453273,-43.04553985595703
Copy of audio14.wav,4,22050.0,1.98,0.10185270109144272,1906.3821284715546,4135.376544331395,-5.070236228621626,1878.346223184272,0.04964698851108551,0.4823699578409642,0.2795973226670847,0.7306218492892839,-21.23319435119629
Copy of audio3.wav,4,22050.0,1.98,0.09271280972844473,1580.5357038636798,2973.5851199127906,-10.307673776378778,1496.3586949929909,0.05887580290436745,0.36647150095280806,0.26559559642763286,1.7873766878864077,-27.672388076782227
Copy of audio5.wav,4,22050.0,1.19,0.1758341874501765,2912.178108627098,5319.73642202524,-14.476209520711826,2336.0429082780643,0.03320884332060814,0.33553834129520044,0.2773303261555042,0.42935768415287057,-24.826120376586914
Copy of audio4.wav,4,22050.0,1.98,0.13618908292950535,2310.876821985751,4350.583382539971,-22.529561535327467,1934.8548327352773,0.03258924558758736,0.3147187795114473,0.26997486372230334,0.6631255705998644,-29.67465591430664
Copy of audio8 (1).wav,4,22050.0,1.98,0.09312425710889641,1556.0973008538365,2964.9468000545057,-9.56914333839843,1477.8046975336551,0.06781665980815887,0.3371062206303328,0.2754156356505094,2.66081249812919,-25.851970672607422
Copy of audio7.wav,4,22050.0,1.98,0.08105513394898052,1538.3054193085845,2936.277593568314,-14.215102431253944,1425.5534295515151,0.03547406569123268,0.35159088961060203,0.2709840725376517,0.8746485796138401,-31.316680908203125
Copy of audio6.wav,4,22050.0,1.98,0.1519155161378806,2684.6487248904455,4953.1374909156975,-22.723905974599493,2091.6316295429406,0.031148236244916916,0.317863187488936,0.264292555795252,0.559815953595344,-27.864072799682617
Copy of audio4 (1).wav,4,22050.0,7.94,0.017943985050488886,311.8665691734701,599.0260074013158,-16.7993419402132,278.4575861501456,0.04951993376016617,0.15012722880769866,0.14972488098393433,4.233977969028435,-27.598379135131836
Copy of PTT-20190716-WA0011.wav,4,22050.0,1.6,0.07507166576788805,1359.6763077187231,2545.755137567935,-11.427255507551779,1348.3950641351064,0.042744483798742294,0.39833977481558797,0.28383528766829913,1.1493403554035182,-26.269832611083984
Copy of audio8.wav,4,22050.0,1.98,0.09312425710889641,1556.0973008538365,2964.9468000545057,-9.56914333839843,1477.8046975336551,0.06781665980815887,0.3371062206303328,0.2754156356505094,2.66081249812919,-25.851970672607422
Copy of audio9.wav,4,22050.0,1.98,0.06386577672122154,1058.2566655475969,1856.362418241279,-13.126548425770137,904.7961276052919,0.041699059307575226,0.3775124028760382,0.26985168912955637,1.2421232857114506,-32.818580627441406
Copy of PTT-20190716-WA0017.wav,4,22050.0,1.1,0.18452577660277594,2772.7801577532077,5215.521240234375,-12.36615962889324,2235.260848306708,0.05522843077778816,0.3777849486998457,0.2635599783557998,1.3855535066550673,-22.789791107177734
Copy of sw_Chipmunk.wav,4,22050.0,1.19,0.1758341874501765,2912.178108627098,5319.73642202524,-14.476209520711826,2336.0429082780643,0.03320884332060814,0.33553834129520044,0.2773303261555042,0.42935768415287057,-24.826120376586914
Copy of sw_Child.wav,4,22050.0,1.98,0.1519155161378806,2684.6487248904455,4953.1374909156975,-22.723905974599493,2091.6316295429406,0.031148236244916916,0.317863187488936,0.264292555795252,0.559815953595344,-27.864072799682617
Copy of sreekanth.wav,4,22050.0,3.82,0.058208972943453126,1096.2944887147867,1984.252041903409,-2.9008471574752153,1404.3199857071345,0.10032383352518082,0.5267026229799138,0.27991438137331465,4.914193592087345,-22.36946678161621
Copy of PTT-20190716-WA0012.wav,4,22050.0,1.38,0.09712987953393457,1631.2249461160914,3352.36083984375,-11.615624721913436,1629.1567891696063,0.04884699359536171,0.38879879452285293,0.2759182397809653,1.1018240057501865,-26.79160499572754
Copy of PTT-20190716-WA0016.wav,4,22050.0,1.66,0.11967939599518547,1861.600910529221,3763.3758544921875,-15.08665832218861,1835.6525735084006,0.028657667338848114,0.4189577372503037,0.27923262821943295,0.4341849018558448,-32.44293975830078
Copy of sw_Alien.wav,4,22050.0,1.98,0.09271280972844473,1580.5357038636798,2973.5851199127906,-10.307673776378778,1496.3586949929909,0.05887580290436745,0.36647150095280806,0.26559559642763286,1.7873766878864077,-27.672388076782227
Copy of sw_Female.wav,4,22050.0,1.98,0.13618908292950535,2310.876821985751,4350.583382539971,-22.529561535327467,1934.8548327352773,0.03258924558758736,0.3147187795114473,0.26997486372230334,0.6631255705998644,-29.67465591430664
Copy of sw_Old man.wav,4,22050.0,1.98,0.06221998719941483,1111.252366789727,1938.7394394985465,-11.203872030037438,865.5771792548246,0.04887052997946739,0.45350405973705626,0.2760770799671324,1.5843834810086037,-34.24074935913086
Copy of sw_Robot.wav,4,22050.0,1.98,0.09312425710889641,1556.0973008538365,2964.9468000545057,-9.56914333839843,1477.8046975336551,0.06781665980815887,0.3371062206303328,0.2754156356505094,2.66081249812919,-25.851970672607422
Copy of sw_Telephone.wav,4,22050.0,1.98,0.3121514126360062,3707.459422320078,5327.589877816134,-37.18663097511285,1595.5739446971647,0.00803836528211832,0.4210011075659258,0.27440155367010916,0.01668098183453273,-43.04553985595703
Copy of voice-changer-2019-07-16-13-38.wav,4,22050.0,2.12,0.03300950144122985,664.9258622758351,1189.70947265625,-8.427227311189665,754.232028556366,0.08797268569469452,0.3932068598788078,0.260352805016185,5.0293552965592045,-28.71208381652832
Copy of voice-changer-2019-07-16-13-43_2.wav,4,22050.0,4.43,0.030828161166758843,708.1684520458464,1321.4171404613874,-9.775158269741613,861.3769784188179,0.07035263627767563,0.4126963879702034,0.27100082521747365,2.965625857020867,-28.219497680664062
Copy of voice-changer-2019-07-16-13-40.wav,4,22050.0,5.11,0.042920511000709725,623.3575187636623,1112.8086556136877,-9.284992855970176,667.189837737561,0.06442753225564957,0.25989627947100524,0.25945124535343805,2.757974592261151,-29.576929092407227
Copy of voice-changer-2019-07-16-13-42_1.wav,4,22050.0,2.12,0.08228888651649408,917.0651964958723,1780.5852475373642,-13.585003604562818,1085.758828896703,0.043088722974061966,0.3953597118917258,0.26573502207067035,1.416954808397567,-31.959064483642578
Ganesh.wav,4,22050.0,2.94,0.08013275702377277,1261.7445989094015,2057.353438730315,-19.40587526322685,1301.517020078604,0.011569444090127945,0.5018447934665824,0.2813997497029312,0.19815893077922436,-38.56369400024414
PTT-20190716-WA0065.wav,4,22050.0,2.16,0.12271705092368802,2039.6983635195174,3882.6912172379034,-19.021914689186783,1834.715797986256,0.034591495990753174,0.5095227462237505,0.2818921001277979,0.8520284534080672,-27.596071243286133
Copy of voice-changer-2019-07-16-13-41_4.wav,4,22050.0,2.12,0.03898793637237109,985.5132252753215,1796.5010933254075,-12.493869260370236,1111.481441396148,0.06234747916460037,0.2685599081040699,0.2537261309900987,2.5192209200101825,-29.6644229888916
PTT-20190716-WA0066.wav,4,22050.0,1.0,0.09857746670908513,1282.072584300545,2237.700422420058,-11.853964644667869,1117.5268435373475,0.06890963762998581,0.4939977719130802,0.2805958602812866,2.272311907349257,-28.307361602783203
PTT-20190716-WA0063.wav,4,22050.0,4.18,0.11869043225288205,2106.2675491234095,4302.5732421875,-13.374399902091353,1947.1893925018182,0.015001334249973297,0.5048403766892128,0.2795755836407232,0.14176558595158004,-30.0064640045166
PTT-20190716-WA0073 (1).wav,4,22050.0,1.46,0.07506377154233808,1238.9656565516952,2547.5830078125,-9.775297228846904,1240.0769220792392,0.057503096759319305,0.4347452769658723,0.2835330774902607,1.824938233750362,-29.021442413330078
PTT-20190717-WA0010.wav,4,22050.0,1.56,0.07338942097755524,1415.9118168079167,2824.1745892693016,-20.349878359393653,1523.6600002997807,0.049855563789606094,0.38819092151619533,0.2601431954605074,2.345063889026296,-31.038686752319336
PTT-20190716-WA0073 - Copy.wav,4,22050.0,1.46,0.07506377154233808,1238.9656565516952,2547.5830078125,-9.775297228846904,1240.0769220792392,0.057503096759319305,0.4347452769658723,0.2835330774902607,1.824938233750362,-29.021442413330078
PTT-20190717-WA0012.wav,4,22050.0,1.58,0.06622212002759255,1210.3215323726029,2276.977898092831,-19.115949476619353,1423.6770612288535,0.02275652438402176,0.3652670145002981,0.25294614834101925,0.21536886999211508,-40.170894622802734
PTT-20190716-WA0073.wav,4,22050.0,1.76,0.12022393643094863,1970.2550455831956,3768.8772101151317,-14.62019125995054,1805.3802921782742,0.038576528429985046,0.3328773307712857,0.2817489736564394,1.2321877123726097,-25.016210556030273
PTT-20190717-WA0016.wav,4,22050.0,1.8,0.04802865575259188,973.3272417962324,1759.0970552884614,-18.658736619083204,1169.7458979434912,0.0453529879450798,0.2988752060057104,0.2363928229973641,1.1261949117124874,-32.114662170410156
PTT-20190717-WA0014.wav,4,22050.0,1.62,0.07120031395414027,1379.5990756214828,2574.60205078125,-20.85358427895498,1530.960781630022,0.01946233958005905,0.36797083081936127,0.2551939800624744,0.17180139764780764,-39.93259048461914
PTT-20190717-WA0058.wav,4,22050.0,1.7,0.04834659971152305,1030.2990425735907,1854.3288772170608,-15.779632538738687,1253.762972441785,0.07613419741392136,0.3634490302761538,0.2532948492485148,2.8640687367557405,-30.422128677368164
PTT-20190716-WA0077.wav,4,22050.0,1.84,0.05317705120296114,1144.3695766267151,2235.146484375,-9.246618531539344,1544.9284214966417,0.033702462911605835,0.478670507081569,0.27337783279481526,0.6212626569491249,-33.01951217651367
PTT-20190717-WA0057.wav,4,22050.0,1.74,0.07014613778705636,1376.9869390315262,2774.1943359375,-19.464839881890935,1566.9080378197,0.021344702690839767,0.4500989232741983,0.26669673845388003,0.26833870936007154,-39.891357421875
PTT-20190717-WA0059.wav,4,22050.0,1.7,0.04930818954003953,1092.9335269491723,2013.2089975717906,-16.49671365286135,1337.315725793722,0.062309298664331436,0.424691133555159,0.2620155908089965,2.3981366267262536,-32.58576965332031
PTT-20190717-WA0063.wav,4,22050.0,1.28,0.07218653511729425,1339.3194069748872,2454.400634765625,-17.835927046934895,1499.7489220414777,0.018115829676389694,0.3771099789259889,0.26858848052592027,0.12957069772297602,-39.10414505004883
PTT-20190717-WA0060.wav,4,22050.0,1.86,0.06312551872284333,1333.9926289646417,2707.9996744791665,-19.31091891672509,1583.5770221573523,0.01902538537979126,0.47230285225948204,0.27195940546841263,0.22910216963180943,-39.221134185791016
PTT-20190717-WA0064.wav,4,22050.0,1.36,0.08149360408803981,1429.9562966025464,2619.0214512711864,-20.63416787025368,1571.6237288202353,0.01726132445037365,0.38965262787397187,0.26569965533562184,0.13248654323976536,-40.579837799072266
PTT-20190717-WA0061.wav,4,22050.0,1.82,0.0622193393872867,1314.1002053924556,2561.6334553006327,-19.952461905626194,1532.478870512714,0.01851300708949566,0.41957935263066076,0.26766116267050377,0.20037149790803266,-40.469017028808594
PTT-20190717-WA0062.wav,4,22050.0,2.42,0.05855872753873279,1394.1567224333594,2859.7119140625,-17.258946226068655,1644.7902321315128,0.03171754255890846,0.5045048973873034,0.2761767801595737,1.029506907813419,-34.190452575683594
Record-033.wav,4,22050.0,3.26,0.05154208922832937,1122.7211610335564,1987.2397564827127,-5.047032647965602,1457.1249926236758,0.03817398101091385,0.5119944453271503,0.2594170544910175,0.41270722651529607,-27.95902442932129
Record-032.wav,4,22050.0,3.52,0.0244150690579262,862.4615796950872,1603.7986353824012,-4.927362038441017,1380.8289030805113,0.04376066476106644,0.5262606224588026,0.24627374960782072,0.7741779170308772,-30.13901138305664
Record-031.wav,4,22050.0,2.74,0.049621795190095505,1302.9087801046492,2677.264763327206,-3.295378713817019,1681.2795174423625,0.05398370698094368,0.5786105268280174,0.2682017944514725,1.0707386223144602,-26.21977424621582
Record-034.wav,4,22050.0,2.42,0.056052172935289815,1156.3493071537255,2102.05078125,-4.930048112566144,1453.202022407437,0.05535830184817314,0.45434204649690174,0.266151118702259,1.3919793072098634,-27.730358123779297
Record-035.wav,4,22050.0,3.22,0.03046435965690624,1021.1941750325515,1876.332059352518,-6.060249692303969,1571.8781675972607,0.034995630383491516,0.544432462458753,0.24065258142643672,0.5676513343325712,-32.03115463256836
Record-036.wav,4,22050.0,3.06,0.026514309427474694,838.1314620186688,1492.2346635298295,-3.8101505357686,1299.4757699996487,0.06601043045520782,0.4503214135545964,0.23317146223794927,1.626169563696859,-30.007034301757812
Record-037.wav,4,22050.0,2.99,0.028623056365403306,768.5044125401049,1263.1977879723838,-2.636914561629355,1188.703375970524,0.06456016004085541,0.5311563104169251,0.23467239954590066,1.4879595431319836,-29.440210342407227
Record-039.wav,4,22050.0,2.94,0.01610440094405109,589.6048010081928,974.2502768208661,-3.325580254734963,1113.382021915359,0.06235039606690407,0.5317506933712397,0.2180807375398971,1.185337388123856,-33.46138000488281
siva.wav,4,22050.0,2.1,0.1299883263435514,1946.1652574791765,3894.196965144231,-24.880608148161784,2006.4429099597555,0.006820645183324814,0.45341384264804535,0.2743411163111741,0.04127752926796003,-45.18946838378906
Record-040.wav,4,22050.0,2.98,0.014990336179214416,617.9363711130034,1034.9291424418604,-4.2520134226591,1197.8266355836233,0.0557585209608078,0.5478492537433766,0.22084304148453351,1.04540102324706,-33.548240661621094
Record-038.wav,4,22050.0,2.8,0.020699708454810496,884.7063881687452,1556.352296939566,-5.102564057098081,1511.2477347712502,0.036444105207920074,0.5210573269130088,0.22841938060063488,0.5638915576298422,-33.36023712158203
SUNNY.wav,4,22050.0,2.93,0.056919642857142856,1840.7341777045121,4257.300765871063,1.011176239530271,2296.5211844675373,0.06495557725429535,0.5410005926368213,0.2757199953196649,1.4693366155636223,-18.404857635498047
sw_Alien.wav,4,22050.0,1.98,0.09271280972844473,1580.5357038636798,2973.5851199127906,-10.307673776378778,1496.3586949929909,0.05887580290436745,0.36647150095280806,0.26559559642763286,1.7873766878864077,-27.672388076782227
sw_Child.wav,4,22050.0,1.98,0.1519155161378806,2684.6487248904455,4953.1374909156975,-22.723905974599493,2091.6316295429406,0.031148236244916916,0.317863187488936,0.264292555795252,0.559815953595344,-27.864072799682617
sw_Female (1).wav,4,22050.0,1.98,0.13618908292950535,2310.876821985751,4350.583382539971,-22.529561535327467,1934.8548327352773,0.03258924558758736,0.3147187795114473,0.26997486372230334,0.6631255705998644,-29.67465591430664
sw_Old man.wav,4,22050.0,1.98,0.06221998719941483,1111.252366789727,1938.7394394985465,-11.203872030037438,865.5771792548246,0.04887052997946739,0.45350405973705626,0.2760770799671324,1.5843834810086037,-34.24074935913086
sw_Female.wav,4,22050.0,1.98,0.13618908292950535,2310.876821985751,4350.583382539971,-22.529561535327467,1934.8548327352773,0.03258924558758736,0.3147187795114473,0.26997486372230334,0.6631255705998644,-29.67465591430664
sw_Robot.wav,4,22050.0,1.98,0.09312425710889641,1556.0973008538365,2964.9468000545057,-9.56914333839843,1477.8046975336551,0.06781665980815887,0.3371062206303328,0.2754156356505094,2.66081249812919,-25.851970672607422
sw_Telephone.wav,4,22050.0,1.98,0.3121514126360062,3707.459422320078,5327.589877816134,-37.18663097511285,1595.5739446971647,0.00803836528211832,0.4210011075659258,0.27440155367010916,0.01668098183453273,-43.04553985595703
Voice 001.wav,4,22050.0,2.44,0.09347098214285714,1485.5433787517436,2553.106574292453,-17.064880094423447,1394.915362036598,0.03544555604457855,0.43090289524839553,0.27645311220120417,1.2180406141086089,-30.582738876342773
voice-2019-07-16-15-47 (1).wav,4,22050.0,3.2,0.08855043949666662,1306.3505218444448,2415.697711447011,-12.137469850474217,1170.2239358166914,0.025234665721654892,0.5678842594626592,0.281996605603418,0.5728544587747695,-32.123313903808594
